"id";"itemTime";"trial.";"condition";"value";"access";"observation";"answer";"RT";"language";"comments";"engagement";"difficulty"
"e1f3e406c30f5f48101e7b29e0142aa67c0a10eec0b7b897d7ec7b252e418109";"1,48788E+12";9;"low";80;8;0;"probablyNot";4340;"English";"I think it has to be 100% to be certain ";9;2
"17e696f42eef719176f381fb4c7c1e9bafd722b14c9a74ce90e7996eaac2996c";"1,4878E+12";1;"low";82;8;2;"probablyNot";5926;"English";NA;8;3
"17e696f42eef719176f381fb4c7c1e9bafd722b14c9a74ce90e7996eaac2996c";"1,4878E+12";2;"none";108;10;8;"probably";10439;"English";NA;8;3
"17e696f42eef719176f381fb4c7c1e9bafd722b14c9a74ce90e7996eaac2996c";"1,4878E+12";3;"high";43;4;3;"probably";4027;"English";NA;8;3
"17e696f42eef719176f381fb4c7c1e9bafd722b14c9a74ce90e7996eaac2996c";"1,4878E+12";4;"low";80;8;0;"certainlyNot";4805;"English";NA;8;3
"17e696f42eef719176f381fb4c7c1e9bafd722b14c9a74ce90e7996eaac2996c";"1,4878E+12";5;"high";22;2;2;"probably";4281;"English";NA;8;3
"17e696f42eef719176f381fb4c7c1e9bafd722b14c9a74ce90e7996eaac2996c";"1,4878E+12";6;"high";41;4;1;"probablyNot";3329;"English";NA;8;3
"17e696f42eef719176f381fb4c7c1e9bafd722b14c9a74ce90e7996eaac2996c";"1,4878E+12";7;"low";86;8;6;"probably";5948;"English";NA;8;3
"17e696f42eef719176f381fb4c7c1e9bafd722b14c9a74ce90e7996eaac2996c";"1,4878E+12";8;"none";102;10;2;"probablyNot";5852;"English";NA;8;3
"17e696f42eef719176f381fb4c7c1e9bafd722b14c9a74ce90e7996eaac2996c";"1,4878E+12";9;"none";105;10;5;"possibly";3457;"English";NA;8;3
"876e0705b6997dceced468388b1339ba2f333f3781bc3333d50dcf3551e59858";"1,4878E+12";1;"low";82;8;2;"possibly";17925;"English";"No.";8;6
"876e0705b6997dceced468388b1339ba2f333f3781bc3333d50dcf3551e59858";"1,4878E+12";2;"none";102;10;2;"possibly";11687;"English";"No.";8;6
"876e0705b6997dceced468388b1339ba2f333f3781bc3333d50dcf3551e59858";"1,4878E+12";3;"high";43;4;3;"probably";8626;"English";"No.";8;6
"876e0705b6997dceced468388b1339ba2f333f3781bc3333d50dcf3551e59858";"1,4878E+12";4;"high";42;4;2;"probably";6489;"English";"No.";8;6
"876e0705b6997dceced468388b1339ba2f333f3781bc3333d50dcf3551e59858";"1,4878E+12";5;"none";103;10;3;"possibly";7062;"English";"No.";8;6
"876e0705b6997dceced468388b1339ba2f333f3781bc3333d50dcf3551e59858";"1,4878E+12";6;"low";86;8;6;"probably";5813;"English";"No.";8;6
"876e0705b6997dceced468388b1339ba2f333f3781bc3333d50dcf3551e59858";"1,4878E+12";7;"low";88;8;8;"certainly";6608;"English";"No.";8;6
"876e0705b6997dceced468388b1339ba2f333f3781bc3333d50dcf3551e59858";"1,4878E+12";8;"none";107;10;7;"probably";5042;"English";"No.";8;6
"876e0705b6997dceced468388b1339ba2f333f3781bc3333d50dcf3551e59858";"1,4878E+12";9;"high";20;2;0;"probablyNot";4846;"English";"No.";8;6
"0fc4b801724b1b3d3f2c5997406b66dcc9a986af53926b181d0ccff4c17b8cc3";"1,4878E+12";1;"low";88;8;8;"probably";13320;"English";"no";8;1
"0fc4b801724b1b3d3f2c5997406b66dcc9a986af53926b181d0ccff4c17b8cc3";"1,4878E+12";2;"low";82;8;2;"probablyNot";10098;"English";"no";8;1
"0fc4b801724b1b3d3f2c5997406b66dcc9a986af53926b181d0ccff4c17b8cc3";"1,4878E+12";3;"none";107;10;7;"probably";8554;"English";"no";8;1
"0fc4b801724b1b3d3f2c5997406b66dcc9a986af53926b181d0ccff4c17b8cc3";"1,4878E+12";4;"high";20;2;0;"possibly";6771;"English";"no";8;1
"0fc4b801724b1b3d3f2c5997406b66dcc9a986af53926b181d0ccff4c17b8cc3";"1,4878E+12";5;"low";86;8;6;"probably";7717;"English";"no";8;1
"0fc4b801724b1b3d3f2c5997406b66dcc9a986af53926b181d0ccff4c17b8cc3";"1,4878E+12";6;"high";41;4;1;"probablyNot";13624;"English";"no";8;1
"0fc4b801724b1b3d3f2c5997406b66dcc9a986af53926b181d0ccff4c17b8cc3";"1,4878E+12";7;"none";102;10;2;"probablyNot";6393;"English";"no";8;1
"0fc4b801724b1b3d3f2c5997406b66dcc9a986af53926b181d0ccff4c17b8cc3";"1,4878E+12";8;"high";42;4;2;"possibly";4544;"English";"no";8;1
"0fc4b801724b1b3d3f2c5997406b66dcc9a986af53926b181d0ccff4c17b8cc3";"1,4878E+12";9;"none";103;10;3;"probablyNot";5851;"English";"no";8;1
"31406e3db46ae04220f88454cabf41cb267b8e4a596b80d67e5bdceb5a71b202";"1,4878E+12";1;"high";20;2;0;"possibly";7307;"english";NA;10;0
"31406e3db46ae04220f88454cabf41cb267b8e4a596b80d67e5bdceb5a71b202";"1,4878E+12";2;"none";103;10;3;"probably";7408;"english";NA;10;0
"31406e3db46ae04220f88454cabf41cb267b8e4a596b80d67e5bdceb5a71b202";"1,4878E+12";3;"none";108;10;8;"probably";10336;"english";NA;10;0
"31406e3db46ae04220f88454cabf41cb267b8e4a596b80d67e5bdceb5a71b202";"1,4878E+12";4;"none";102;10;2;"probablyNot";7080;"english";NA;10;0
"31406e3db46ae04220f88454cabf41cb267b8e4a596b80d67e5bdceb5a71b202";"1,4878E+12";5;"low";80;8;0;"certainlyNot";6000;"english";NA;10;0
"31406e3db46ae04220f88454cabf41cb267b8e4a596b80d67e5bdceb5a71b202";"1,4878E+12";6;"high";43;4;3;"certainly";6560;"english";NA;10;0
"31406e3db46ae04220f88454cabf41cb267b8e4a596b80d67e5bdceb5a71b202";"1,4878E+12";7;"low";84;8;4;"probably";4901;"english";NA;10;0
"31406e3db46ae04220f88454cabf41cb267b8e4a596b80d67e5bdceb5a71b202";"1,4878E+12";8;"high";22;2;2;"certainly";4499;"english";NA;10;0
"31406e3db46ae04220f88454cabf41cb267b8e4a596b80d67e5bdceb5a71b202";"1,4878E+12";9;"low";86;8;6;"probably";6885;"english";NA;10;0
"a99bb64696661663889cbdd6065a291d944b44ea47bc54fdd5408277a2b22abc";"1,4878E+12";1;"none";103;10;3;"probablyNot";9769;"English";"N/A";10;0
"a99bb64696661663889cbdd6065a291d944b44ea47bc54fdd5408277a2b22abc";"1,4878E+12";2;"low";82;8;2;"probablyNot";3566;"English";"N/A";10;0
"a99bb64696661663889cbdd6065a291d944b44ea47bc54fdd5408277a2b22abc";"1,4878E+12";3;"none";108;10;8;"probably";3494;"English";"N/A";10;0
"a99bb64696661663889cbdd6065a291d944b44ea47bc54fdd5408277a2b22abc";"1,4878E+12";4;"none";105;10;5;"possibly";3502;"English";"N/A";10;0
"a99bb64696661663889cbdd6065a291d944b44ea47bc54fdd5408277a2b22abc";"1,4878E+12";5;"low";88;8;8;"certainly";2735;"English";"N/A";10;0
"a99bb64696661663889cbdd6065a291d944b44ea47bc54fdd5408277a2b22abc";"1,4878E+12";6;"high";41;4;1;"probablyNot";3087;"English";"N/A";10;0
"a99bb64696661663889cbdd6065a291d944b44ea47bc54fdd5408277a2b22abc";"1,4878E+12";7;"high";42;4;2;"probablyNot";2775;"English";"N/A";10;0
"a99bb64696661663889cbdd6065a291d944b44ea47bc54fdd5408277a2b22abc";"1,4878E+12";8;"low";84;8;4;"possibly";3311;"English";"N/A";10;0
"a99bb64696661663889cbdd6065a291d944b44ea47bc54fdd5408277a2b22abc";"1,4878E+12";9;"high";20;2;0;"possibly";9103;"English";"N/A";10;0
"87d33ef73c2f2d2d40003821ad8932a61a1c03d91e192b532b022297db784df9";"1,48786E+12";1;"low";82;8;2;"probablyNot";14338;"English";"no";8;0
"87d33ef73c2f2d2d40003821ad8932a61a1c03d91e192b532b022297db784df9";"1,48786E+12";2;"none";107;10;7;"probably";10262;"English";"no";8;0
"87d33ef73c2f2d2d40003821ad8932a61a1c03d91e192b532b022297db784df9";"1,48786E+12";3;"high";43;4;3;"possibly";8931;"English";"no";8;0
"87d33ef73c2f2d2d40003821ad8932a61a1c03d91e192b532b022297db784df9";"1,48786E+12";4;"low";88;8;8;"probably";8598;"English";"no";8;0
"87d33ef73c2f2d2d40003821ad8932a61a1c03d91e192b532b022297db784df9";"1,48786E+12";5;"none";105;10;5;"possibly";7147;"English";"no";8;0
"87d33ef73c2f2d2d40003821ad8932a61a1c03d91e192b532b022297db784df9";"1,48786E+12";6;"none";108;10;8;"probably";6753;"English";"no";8;0
"87d33ef73c2f2d2d40003821ad8932a61a1c03d91e192b532b022297db784df9";"1,48786E+12";7;"high";42;4;2;"possibly";9254;"English";"no";8;0
"87d33ef73c2f2d2d40003821ad8932a61a1c03d91e192b532b022297db784df9";"1,48786E+12";8;"high";41;4;1;"probablyNot";5832;"English";"no";8;0
"87d33ef73c2f2d2d40003821ad8932a61a1c03d91e192b532b022297db784df9";"1,48786E+12";9;"low";80;8;0;"probablyNot";4700;"English";"no";8;0
"2dc44a6f78cd7153f6d39740a80cfe8e4ffba54b154537a56972895f45df5ab3";"1,4878E+12";1;"high";43;4;3;"possibly";6909;"english";NA;10;0
"2dc44a6f78cd7153f6d39740a80cfe8e4ffba54b154537a56972895f45df5ab3";"1,4878E+12";2;"low";88;8;8;"probably";6170;"english";NA;10;0
"2dc44a6f78cd7153f6d39740a80cfe8e4ffba54b154537a56972895f45df5ab3";"1,4878E+12";3;"low";82;8;2;"probablyNot";5435;"english";NA;10;0
"2dc44a6f78cd7153f6d39740a80cfe8e4ffba54b154537a56972895f45df5ab3";"1,4878E+12";4;"high";42;4;2;"possibly";3751;"english";NA;10;0
"2dc44a6f78cd7153f6d39740a80cfe8e4ffba54b154537a56972895f45df5ab3";"1,4878E+12";5;"low";80;8;0;"probablyNot";4937;"english";NA;10;0
"2dc44a6f78cd7153f6d39740a80cfe8e4ffba54b154537a56972895f45df5ab3";"1,4878E+12";6;"none";105;10;5;"possibly";3235;"english";NA;10;0
"2dc44a6f78cd7153f6d39740a80cfe8e4ffba54b154537a56972895f45df5ab3";"1,4878E+12";7;"none";108;10;8;"probably";3406;"english";NA;10;0
"2dc44a6f78cd7153f6d39740a80cfe8e4ffba54b154537a56972895f45df5ab3";"1,4878E+12";8;"none";107;10;7;"probably";3230;"english";NA;10;0
"2dc44a6f78cd7153f6d39740a80cfe8e4ffba54b154537a56972895f45df5ab3";"1,4878E+12";9;"high";20;2;0;"possibly";4153;"english";NA;10;0
"8ee0bce305eed762623cd3e6006dfd180ffa6c7728a1dc293ab908ad48b68b72";"1,4878E+12";1;"high";42;4;2;"possibly";11081;"English";NA;8;1
"8ee0bce305eed762623cd3e6006dfd180ffa6c7728a1dc293ab908ad48b68b72";"1,4878E+12";2;"none";108;10;8;"probably";6979;"English";NA;8;1
"8ee0bce305eed762623cd3e6006dfd180ffa6c7728a1dc293ab908ad48b68b72";"1,4878E+12";3;"low";84;8;4;"possibly";6379;"English";NA;8;1
"8ee0bce305eed762623cd3e6006dfd180ffa6c7728a1dc293ab908ad48b68b72";"1,4878E+12";4;"none";105;10;5;"possibly";5651;"English";NA;8;1
"8ee0bce305eed762623cd3e6006dfd180ffa6c7728a1dc293ab908ad48b68b72";"1,4878E+12";5;"high";22;2;2;"possibly";6155;"English";NA;8;1
"8ee0bce305eed762623cd3e6006dfd180ffa6c7728a1dc293ab908ad48b68b72";"1,4878E+12";6;"low";82;8;2;"probablyNot";5564;"English";NA;8;1
"8ee0bce305eed762623cd3e6006dfd180ffa6c7728a1dc293ab908ad48b68b72";"1,4878E+12";7;"low";88;8;8;"probably";6057;"English";NA;8;1
"8ee0bce305eed762623cd3e6006dfd180ffa6c7728a1dc293ab908ad48b68b72";"1,4878E+12";8;"high";41;4;1;"possibly";5261;"English";NA;8;1
"8ee0bce305eed762623cd3e6006dfd180ffa6c7728a1dc293ab908ad48b68b72";"1,4878E+12";9;"none";102;10;2;"probablyNot";5837;"English";NA;8;1
"dc8936fc9f85809aac52f4c5e48ed7d29e89376fb34d16d0985a38d332018dbd";"1,4878E+12";1;"high";41;4;1;"possibly";16628;"english";NA;9;5
"dc8936fc9f85809aac52f4c5e48ed7d29e89376fb34d16d0985a38d332018dbd";"1,4878E+12";2;"none";102;10;2;"certainlyNot";11358;"english";NA;9;5
"dc8936fc9f85809aac52f4c5e48ed7d29e89376fb34d16d0985a38d332018dbd";"1,4878E+12";3;"low";86;8;6;"probablyNot";21970;"english";NA;9;5
"dc8936fc9f85809aac52f4c5e48ed7d29e89376fb34d16d0985a38d332018dbd";"1,4878E+12";4;"high";22;2;2;"possibly";9323;"english";NA;9;5
"dc8936fc9f85809aac52f4c5e48ed7d29e89376fb34d16d0985a38d332018dbd";"1,4878E+12";5;"low";88;8;8;"probablyNot";11205;"english";NA;9;5
"dc8936fc9f85809aac52f4c5e48ed7d29e89376fb34d16d0985a38d332018dbd";"1,4878E+12";6;"high";20;2;0;"possibly";7226;"english";NA;9;5
"dc8936fc9f85809aac52f4c5e48ed7d29e89376fb34d16d0985a38d332018dbd";"1,4878E+12";7;"none";105;10;5;"certainlyNot";14359;"english";NA;9;5
"dc8936fc9f85809aac52f4c5e48ed7d29e89376fb34d16d0985a38d332018dbd";"1,4878E+12";8;"low";84;8;4;"possibly";16828;"english";NA;9;5
"dc8936fc9f85809aac52f4c5e48ed7d29e89376fb34d16d0985a38d332018dbd";"1,4878E+12";9;"none";108;10;8;"certainlyNot";12001;"english";NA;9;5
"f3e88744c2f3b81724b643e5f23ce8db2ab2d9b9bb2cb5b8087b91ec1dc997b6";"1,48781E+12";1;"high";22;2;2;"probably";7123;"English";NA;2;0
"f3e88744c2f3b81724b643e5f23ce8db2ab2d9b9bb2cb5b8087b91ec1dc997b6";"1,48781E+12";2;"none";103;10;3;"probably";3063;"English";NA;2;0
"f3e88744c2f3b81724b643e5f23ce8db2ab2d9b9bb2cb5b8087b91ec1dc997b6";"1,48781E+12";3;"high";42;4;2;"possibly";6230;"English";NA;2;0
"f3e88744c2f3b81724b643e5f23ce8db2ab2d9b9bb2cb5b8087b91ec1dc997b6";"1,48781E+12";4;"none";108;10;8;"certainly";3767;"English";NA;2;0
"f3e88744c2f3b81724b643e5f23ce8db2ab2d9b9bb2cb5b8087b91ec1dc997b6";"1,48781E+12";5;"high";20;2;0;"probablyNot";5908;"English";NA;2;0
"f3e88744c2f3b81724b643e5f23ce8db2ab2d9b9bb2cb5b8087b91ec1dc997b6";"1,48781E+12";6;"low";86;8;6;"probably";6429;"English";NA;2;0
"f3e88744c2f3b81724b643e5f23ce8db2ab2d9b9bb2cb5b8087b91ec1dc997b6";"1,48781E+12";7;"low";84;8;4;"possibly";9663;"English";NA;2;0
"f3e88744c2f3b81724b643e5f23ce8db2ab2d9b9bb2cb5b8087b91ec1dc997b6";"1,48781E+12";8;"none";107;10;7;"certainly";4216;"English";NA;2;0
"f3e88744c2f3b81724b643e5f23ce8db2ab2d9b9bb2cb5b8087b91ec1dc997b6";"1,48781E+12";9;"low";82;8;2;"probablyNot";4023;"English";NA;2;0
"ac8bfa2771096d3776ae575c01730defd45063aca3ee335154a678226456f582";"1,4878E+12";1;"low";88;8;8;"probably";23715;"English";"Thank you!";9;1
"ac8bfa2771096d3776ae575c01730defd45063aca3ee335154a678226456f582";"1,4878E+12";2;"high";20;2;0;"probablyNot";15037;"English";"Thank you!";9;1
"ac8bfa2771096d3776ae575c01730defd45063aca3ee335154a678226456f582";"1,4878E+12";3;"low";84;8;4;"possibly";10064;"English";"Thank you!";9;1
"ac8bfa2771096d3776ae575c01730defd45063aca3ee335154a678226456f582";"1,4878E+12";4;"none";108;10;8;"probably";14702;"English";"Thank you!";9;1
"ac8bfa2771096d3776ae575c01730defd45063aca3ee335154a678226456f582";"1,4878E+12";5;"none";107;10;7;"probably";10126;"English";"Thank you!";9;1
"ac8bfa2771096d3776ae575c01730defd45063aca3ee335154a678226456f582";"1,4878E+12";6;"high";22;2;2;"possibly";6559;"English";"Thank you!";9;1
"ac8bfa2771096d3776ae575c01730defd45063aca3ee335154a678226456f582";"1,4878E+12";7;"low";82;8;2;"probablyNot";8023;"English";"Thank you!";9;1
"ac8bfa2771096d3776ae575c01730defd45063aca3ee335154a678226456f582";"1,4878E+12";8;"high";43;4;3;"possibly";9527;"English";"Thank you!";9;1
"ac8bfa2771096d3776ae575c01730defd45063aca3ee335154a678226456f582";"1,4878E+12";9;"none";105;10;5;"possibly";10239;"English";"Thank you!";9;1
"fd96bbbe9955e2ddbf47187b1f71d62945773962b225921e54be7c090f7aaf51";"1,4878E+12";1;"none";108;10;8;"probably";12396;"english";NA;8;2
"fd96bbbe9955e2ddbf47187b1f71d62945773962b225921e54be7c090f7aaf51";"1,4878E+12";2;"none";105;10;5;"possibly";8587;"english";NA;8;2
"fd96bbbe9955e2ddbf47187b1f71d62945773962b225921e54be7c090f7aaf51";"1,4878E+12";3;"none";102;10;2;"probablyNot";7366;"english";NA;8;2
"fd96bbbe9955e2ddbf47187b1f71d62945773962b225921e54be7c090f7aaf51";"1,4878E+12";4;"high";22;2;2;"possibly";6951;"english";NA;8;2
"fd96bbbe9955e2ddbf47187b1f71d62945773962b225921e54be7c090f7aaf51";"1,4878E+12";5;"high";41;4;1;"probablyNot";11284;"english";NA;8;2
"fd96bbbe9955e2ddbf47187b1f71d62945773962b225921e54be7c090f7aaf51";"1,4878E+12";6;"low";82;8;2;"probablyNot";5637;"english";NA;8;2
"fd96bbbe9955e2ddbf47187b1f71d62945773962b225921e54be7c090f7aaf51";"1,4878E+12";7;"low";88;8;8;"certainly";4022;"english";NA;8;2
"fd96bbbe9955e2ddbf47187b1f71d62945773962b225921e54be7c090f7aaf51";"1,4878E+12";8;"low";84;8;4;"possibly";6085;"english";NA;8;2
"fd96bbbe9955e2ddbf47187b1f71d62945773962b225921e54be7c090f7aaf51";"1,4878E+12";9;"high";20;2;0;"possibly";5835;"english";NA;8;2
"e068bf45f86879112d4639f95a53ad1eacd5a3f465024e59c10b9063df0fe0e5";"1,4878E+12";1;"low";84;8;4;"possibly";12468;"english";"was fun";8;3
"e068bf45f86879112d4639f95a53ad1eacd5a3f465024e59c10b9063df0fe0e5";"1,4878E+12";2;"high";22;2;2;"probably";5613;"english";"was fun";8;3
"e068bf45f86879112d4639f95a53ad1eacd5a3f465024e59c10b9063df0fe0e5";"1,4878E+12";3;"high";42;4;2;"possibly";7275;"english";"was fun";8;3
"e068bf45f86879112d4639f95a53ad1eacd5a3f465024e59c10b9063df0fe0e5";"1,4878E+12";4;"none";102;10;2;"probablyNot";7657;"english";"was fun";8;3
"e068bf45f86879112d4639f95a53ad1eacd5a3f465024e59c10b9063df0fe0e5";"1,4878E+12";5;"low";88;8;8;"certainly";3611;"english";"was fun";8;3
"e068bf45f86879112d4639f95a53ad1eacd5a3f465024e59c10b9063df0fe0e5";"1,4878E+12";6;"none";108;10;8;"probably";4900;"english";"was fun";8;3
"e068bf45f86879112d4639f95a53ad1eacd5a3f465024e59c10b9063df0fe0e5";"1,4878E+12";7;"none";103;10;3;"probablyNot";4541;"english";"was fun";8;3
"e068bf45f86879112d4639f95a53ad1eacd5a3f465024e59c10b9063df0fe0e5";"1,4878E+12";8;"high";43;4;3;"probably";3852;"english";"was fun";8;3
"e068bf45f86879112d4639f95a53ad1eacd5a3f465024e59c10b9063df0fe0e5";"1,4878E+12";9;"low";80;8;0;"certainlyNot";11633;"english";"was fun";8;3
"55abbe9e9d2868a460eb3e0d280713912a076afacf677333b57ab77d8c622e05";"1,4878E+12";1;"none";103;10;3;"probablyNot";13305;"English";"none";5;1
"55abbe9e9d2868a460eb3e0d280713912a076afacf677333b57ab77d8c622e05";"1,4878E+12";2;"none";102;10;2;"probablyNot";13471;"English";"none";5;1
"55abbe9e9d2868a460eb3e0d280713912a076afacf677333b57ab77d8c622e05";"1,4878E+12";3;"high";43;4;3;"possibly";11857;"English";"none";5;1
"55abbe9e9d2868a460eb3e0d280713912a076afacf677333b57ab77d8c622e05";"1,4878E+12";4;"high";22;2;2;"probably";9782;"English";"none";5;1
"55abbe9e9d2868a460eb3e0d280713912a076afacf677333b57ab77d8c622e05";"1,4878E+12";5;"low";80;8;0;"certainlyNot";3614;"English";"none";5;1
"55abbe9e9d2868a460eb3e0d280713912a076afacf677333b57ab77d8c622e05";"1,4878E+12";6;"high";20;2;0;"probablyNot";6358;"English";"none";5;1
"55abbe9e9d2868a460eb3e0d280713912a076afacf677333b57ab77d8c622e05";"1,4878E+12";7;"low";88;8;8;"certainly";7038;"English";"none";5;1
"55abbe9e9d2868a460eb3e0d280713912a076afacf677333b57ab77d8c622e05";"1,4878E+12";8;"none";108;10;8;"probably";5246;"English";"none";5;1
"55abbe9e9d2868a460eb3e0d280713912a076afacf677333b57ab77d8c622e05";"1,4878E+12";9;"low";82;8;2;"probablyNot";6566;"English";"none";5;1
"8203fd0f9bd5136443baa6bea23626ed68cd6892e65f38e90318223e1fc54755";"1,4878E+12";1;"high";43;4;3;"probably";8792;"English";"Thanks";10;0
"8203fd0f9bd5136443baa6bea23626ed68cd6892e65f38e90318223e1fc54755";"1,4878E+12";2;"low";82;8;2;"probablyNot";4556;"English";"Thanks";10;0
"8203fd0f9bd5136443baa6bea23626ed68cd6892e65f38e90318223e1fc54755";"1,4878E+12";3;"none";102;10;2;"probablyNot";4200;"English";"Thanks";10;0
"8203fd0f9bd5136443baa6bea23626ed68cd6892e65f38e90318223e1fc54755";"1,4878E+12";4;"low";80;8;0;"probablyNot";6440;"English";"Thanks";10;0
"8203fd0f9bd5136443baa6bea23626ed68cd6892e65f38e90318223e1fc54755";"1,4878E+12";5;"none";108;10;8;"probably";11363;"English";"Thanks";10;0
"8203fd0f9bd5136443baa6bea23626ed68cd6892e65f38e90318223e1fc54755";"1,4878E+12";6;"high";22;2;2;"possibly";4903;"English";"Thanks";10;0
"8203fd0f9bd5136443baa6bea23626ed68cd6892e65f38e90318223e1fc54755";"1,4878E+12";7;"low";86;8;6;"probably";6566;"English";"Thanks";10;0
"8203fd0f9bd5136443baa6bea23626ed68cd6892e65f38e90318223e1fc54755";"1,4878E+12";8;"none";103;10;3;"probablyNot";4448;"English";"Thanks";10;0
"8203fd0f9bd5136443baa6bea23626ed68cd6892e65f38e90318223e1fc54755";"1,4878E+12";9;"high";42;4;2;"possibly";6256;"English";"Thanks";10;0
"b42db163386d22c173965fb5d3689ce45e0d271a870f0bd36a2ebd0c9e7020ef";"1,4878E+12";1;"none";108;10;8;"probably";13195;"English";"No comment.";5;5
"b42db163386d22c173965fb5d3689ce45e0d271a870f0bd36a2ebd0c9e7020ef";"1,4878E+12";2;"low";86;8;6;"possibly";55197;"English";"No comment.";5;5
"b42db163386d22c173965fb5d3689ce45e0d271a870f0bd36a2ebd0c9e7020ef";"1,4878E+12";3;"high";20;2;0;"probablyNot";7175;"English";"No comment.";5;5
"b42db163386d22c173965fb5d3689ce45e0d271a870f0bd36a2ebd0c9e7020ef";"1,4878E+12";4;"high";22;2;2;"possibly";3251;"English";"No comment.";5;5
"b42db163386d22c173965fb5d3689ce45e0d271a870f0bd36a2ebd0c9e7020ef";"1,4878E+12";5;"low";84;8;4;"possibly";4859;"English";"No comment.";5;5
"b42db163386d22c173965fb5d3689ce45e0d271a870f0bd36a2ebd0c9e7020ef";"1,4878E+12";6;"high";42;4;2;"possibly";2707;"English";"No comment.";5;5
"b42db163386d22c173965fb5d3689ce45e0d271a870f0bd36a2ebd0c9e7020ef";"1,4878E+12";7;"none";103;10;3;"probablyNot";4063;"English";"No comment.";5;5
"b42db163386d22c173965fb5d3689ce45e0d271a870f0bd36a2ebd0c9e7020ef";"1,4878E+12";8;"low";88;8;8;"certainly";4755;"English";"No comment.";5;5
"b42db163386d22c173965fb5d3689ce45e0d271a870f0bd36a2ebd0c9e7020ef";"1,4878E+12";9;"none";105;10;5;"possibly";3777;"English";"No comment.";5;5
"457b8ef5159e109df5b2b0e241513931830285bc1b0012a214350ee5f36375ad";"1,4878E+12";1;"low";88;8;8;"probably";14722;"English";"Everything worked fine. Thank you!";7;0
"457b8ef5159e109df5b2b0e241513931830285bc1b0012a214350ee5f36375ad";"1,4878E+12";2;"low";82;8;2;"probablyNot";8473;"English";"Everything worked fine. Thank you!";7;0
"457b8ef5159e109df5b2b0e241513931830285bc1b0012a214350ee5f36375ad";"1,4878E+12";3;"none";103;10;3;"possibly";13131;"English";"Everything worked fine. Thank you!";7;0
"457b8ef5159e109df5b2b0e241513931830285bc1b0012a214350ee5f36375ad";"1,4878E+12";4;"low";80;8;0;"probably";6588;"English";"Everything worked fine. Thank you!";7;0
"457b8ef5159e109df5b2b0e241513931830285bc1b0012a214350ee5f36375ad";"1,4878E+12";5;"high";20;2;0;"probablyNot";9883;"English";"Everything worked fine. Thank you!";7;0
"457b8ef5159e109df5b2b0e241513931830285bc1b0012a214350ee5f36375ad";"1,4878E+12";6;"none";105;10;5;"probably";6656;"English";"Everything worked fine. Thank you!";7;0
"457b8ef5159e109df5b2b0e241513931830285bc1b0012a214350ee5f36375ad";"1,4878E+12";7;"high";41;4;1;"probablyNot";88438;"English";"Everything worked fine. Thank you!";7;0
"457b8ef5159e109df5b2b0e241513931830285bc1b0012a214350ee5f36375ad";"1,4878E+12";8;"none";107;10;7;"probably";7173;"English";"Everything worked fine. Thank you!";7;0
"457b8ef5159e109df5b2b0e241513931830285bc1b0012a214350ee5f36375ad";"1,4878E+12";9;"high";42;4;2;"possibly";15219;"English";"Everything worked fine. Thank you!";7;0
"a3a04cad003c411032669b339d812ce3df8f69e441fa4c1d99d5be1455d3ab71";"1,48781E+12";1;"high";42;4;2;"possibly";193758;"English";NA;10;5
"a3a04cad003c411032669b339d812ce3df8f69e441fa4c1d99d5be1455d3ab71";"1,48781E+12";2;"high";20;2;0;"probablyNot";2732;"English";NA;10;5
"a3a04cad003c411032669b339d812ce3df8f69e441fa4c1d99d5be1455d3ab71";"1,48781E+12";3;"high";41;4;1;"probably";1425;"English";NA;10;5
"a3a04cad003c411032669b339d812ce3df8f69e441fa4c1d99d5be1455d3ab71";"1,48781E+12";4;"none";107;10;7;"certainlyNot";1246;"English";NA;10;5
"a3a04cad003c411032669b339d812ce3df8f69e441fa4c1d99d5be1455d3ab71";"1,48781E+12";5;"low";80;8;0;"probablyNot";1586;"English";NA;10;5
"a3a04cad003c411032669b339d812ce3df8f69e441fa4c1d99d5be1455d3ab71";"1,48781E+12";6;"low";84;8;4;"possibly";1366;"English";NA;10;5
"a3a04cad003c411032669b339d812ce3df8f69e441fa4c1d99d5be1455d3ab71";"1,48781E+12";7;"none";103;10;3;"probablyNot";1547;"English";NA;10;5
"a3a04cad003c411032669b339d812ce3df8f69e441fa4c1d99d5be1455d3ab71";"1,48781E+12";8;"none";102;10;2;"possibly";2230;"English";NA;10;5
"a3a04cad003c411032669b339d812ce3df8f69e441fa4c1d99d5be1455d3ab71";"1,48781E+12";9;"low";82;8;2;"probablyNot";3736;"English";NA;10;5
"64b9a5355070e8590fa59e0e5594d7d84361ca838ecd872f0b7239000ee681c9";"1,4878E+12";1;"low";82;8;2;"probablyNot";7268;"English";NA;5;1
"64b9a5355070e8590fa59e0e5594d7d84361ca838ecd872f0b7239000ee681c9";"1,4878E+12";2;"high";42;4;2;"probablyNot";4715;"English";NA;5;1
"64b9a5355070e8590fa59e0e5594d7d84361ca838ecd872f0b7239000ee681c9";"1,4878E+12";3;"none";105;10;5;"possibly";6539;"English";NA;5;1
"64b9a5355070e8590fa59e0e5594d7d84361ca838ecd872f0b7239000ee681c9";"1,4878E+12";4;"high";22;2;2;"possibly";3985;"English";NA;5;1
