"X";"id";"itemTime";"trialnumber";"value";"access";"observation";"answer1";"answer2";"RT";"answer3";"answer.full";"uncertainty"
950;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287402901;2;105;10;5;"is";"probable";15037;"likely";"is likely";"none"
951;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287410944;3;43;4;3;"is";"possible";8042;"possible";"is possible";"high"
952;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287415990;4;102;10;2;"is";"probable";5045;"likely";"is likely";"none"
953;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287423936;5;108;10;8;"is";"unlikely";7945;"unlikely";"is unlikely";"none"
954;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287431766;6;80;8;0;"is";"unlikely";7829;"unlikely";"is unlikely";"low"
955;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287435712;7;107;10;7;"is";"probable";3945;"likely";"is likely";"none"
956;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287448293;8;88;8;8;"is_certainly";"likely";12580;"likely";"is_certainly likely";"low"
957;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287453937;9;20;2;0;"is";"unlikely";5643;"unlikely";"is unlikely";"high"
958;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287458667;10;42;4;2;"is";"probable";4729;"likely";"is likely";"high"
959;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287462547;11;103;10;3;"is";"probable";3879;"likely";"is likely";"none"
960;"760cb9719191bba53ecb69f913f32e73c4c2ac5f84fd141f4ef6f6e38848c07b";1456287467603;12;86;8;6;"is";"possible";5055;"possible";"is possible";"low"
961;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259622139;1;80;8;0;"is_probably";"likely";17712;"likely";"is_probably likely";"low"
962;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259638539;2;105;10;5;"is_probably";"unlikely";16397;"unlikely";"is_probably unlikely";"none"
963;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259648027;3;86;8;6;"is_probably";"unlikely";9485;"unlikely";"is_probably unlikely";"low"
964;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259661042;4;103;10;3;"is";"possible";13013;"possible";"is possible";"none"
965;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259667938;5;102;10;2;"is";"possible";6894;"possible";"is possible";"none"
966;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259677442;6;42;4;2;"is";"possible";9501;"possible";"is possible";"high"
967;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259683548;7;88;8;8;"is_probably";"unlikely";6105;"unlikely";"is_probably unlikely";"low"
968;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259703476;8;107;10;7;"is";"likely";19926;"likely";"is likely";"none"
969;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259715956;9;84;8;4;"is";"possible";12478;"possible";"is possible";"low"
970;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259722588;10;22;2;2;"is";"possible";6628;"possible";"is possible";"high"
971;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259730332;11;20;2;0;"is_probably";"likely";7743;"likely";"is_probably likely";"high"
972;"338308c4a1b3f15c8a67b9899ed4d80c49381f0376c538d7fc456e331164851d";1456259739670;12;82;8;2;"is";"unlikely";9335;"unlikely";"is unlikely";"low"
973;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456173926663;1;88;8;8;"is_probably";"probable";13106;"likely";"is_probably likely";"low"
974;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456173950473;2;22;2;2;"might_be";"possible";23809;"possible";"might_be possible";"high"
975;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456173958337;3;108;10;8;"is_certainly";"probable";7863;"likely";"is_certainly likely";"none"
976;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456173964080;4;84;8;4;"might_be";"possible";5742;"possible";"might_be possible";"low"
977;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456173970998;5;80;8;0;"is_certainly";"unlikely";6917;"unlikely";"is_certainly unlikely";"low"
978;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456173978118;6;43;4;3;"might_be";"possible";7119;"possible";"might_be possible";"high"
979;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456173987482;7;102;10;2;"is_probably";"unlikely";9363;"unlikely";"is_probably unlikely";"none"
980;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456173995547;8;20;2;0;"is";"unlikely";8064;"unlikely";"is unlikely";"high"
981;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456174148791;9;82;8;2;"is_certainly";"unlikely";153243;"unlikely";"is_certainly unlikely";"low"
982;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456174153638;10;86;8;6;"is_probably";"likely";4842;"likely";"is_probably likely";"low"
983;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456174158607;11;41;4;1;"might_be";"possible";4968;"possible";"might_be possible";"high"
984;"9275c4f0c5c6d0c78509e082ed06a0de346984028a6ac5bb2331103786b318c7";1456174165728;12;105;10;5;"might_be";"possible";7120;"possible";"might_be possible";"none"
985;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273503143;1;108;10;8;"is_probably";"likely";19283;"likely";"is_probably likely";"none"
986;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273509118;2;86;8;6;"is_probably";"probable";5973;"likely";"is_probably likely";"low"
987;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273522378;3;80;8;0;"is_certainly";"unlikely";13258;"unlikely";"is_certainly unlikely";"low"
988;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273554046;4;88;8;8;"is_certainly";"likely";31663;"likely";"is_certainly likely";"low"
989;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273563406;5;82;8;2;"might_be";"possible";9356;"possible";"might_be possible";"low"
990;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273577082;6;103;10;3;"is";"unlikely";13671;"unlikely";"is unlikely";"none"
991;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273585518;7;107;10;7;"is_probably";"probable";8434;"likely";"is_probably likely";"none"
992;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273595374;8;43;4;3;"might_be";"possible";9854;"possible";"might_be possible";"high"
993;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273606706;9;102;10;2;"is";"unlikely";11330;"unlikely";"is unlikely";"none"
994;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273613754;10;22;2;2;"is";"possible";7046;"possible";"is possible";"high"
995;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273623278;11;105;10;5;"is";"possible";9522;"possible";"is possible";"none"
996;"4f6698e483ae8931847048758a86fb5b562f0b3ef60420c425fda4230e3edc81";1456273631734;12;42;4;2;"is";"probable";8449;"likely";"is likely";"high"
997;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188414120;1;88;8;8;"is";"probable";7124;"likely";"is likely";"low"
998;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188419629;2;20;2;0;"is";"unlikely";5498;"unlikely";"is unlikely";"high"
999;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188426321;3;42;4;2;"is_probably";"possible";6686;"possible";"is_probably possible";"high"
1000;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188432313;4;80;8;0;"is";"unlikely";5987;"unlikely";"is unlikely";"low"
1001;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188439246;5;108;10;8;"might_be";"possible";6925;"possible";"might_be possible";"none"
1002;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188445329;6;103;10;3;"is";"possible";6078;"possible";"is possible";"none"
1003;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188449132;7;22;2;2;"is";"probable";3798;"likely";"is likely";"high"
1004;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188455006;8;102;10;2;"is";"possible";5869;"possible";"is possible";"none"
1005;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188459591;9;43;4;3;"is";"possible";4579;"possible";"is possible";"high"
1006;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188465788;10;82;8;2;"might_be";"probable";6192;"likely";"might_be likely";"low"
1007;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188471728;11;105;10;5;"is";"possible";5931;"possible";"is possible";"none"
1008;"728d68298a196ac7a02349737ece2dd2dce5a26f0e6a85d057193ad86c86284e";1456188476959;12;107;10;7;"is_certainly";"likely";5226;"likely";"is_certainly likely";"none"
1009;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279409442;1;43;4;3;"might_be";"possible";16368;"possible";"might_be possible";"high"
1010;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279427746;2;41;4;1;"is_probably";"unlikely";18295;"unlikely";"is_probably unlikely";"high"
1011;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279439094;3;107;10;7;"is";"probable";11337;"likely";"is likely";"none"
1012;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279447099;4;80;8;0;"is_certainly";"unlikely";7991;"unlikely";"is_certainly unlikely";"low"
1013;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279454554;5;88;8;8;"is_certainly";"probable";7443;"likely";"is_certainly likely";"low"
1014;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279463106;6;86;8;6;"might_be";"probable";8543;"likely";"might_be likely";"low"
1015;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279471839;7;102;10;2;"is_certainly";"unlikely";8726;"unlikely";"is_certainly unlikely";"none"
1016;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279479218;8;82;8;2;"is_certainly";"unlikely";7373;"unlikely";"is_certainly unlikely";"low"
1017;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279485614;9;103;10;3;"might_be";"unlikely";6390;"unlikely";"might_be unlikely";"none"
1018;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279492872;10;84;8;4;"is_probably";"possible";7251;"possible";"is_probably possible";"low"
1019;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279498615;11;108;10;8;"is_probably";"probable";5738;"likely";"is_probably likely";"none"
1020;"097e668ae676e2f3941de2e100829311ab40b74299dd5b332a68dfd19b4bfd4c";1456279509661;12;20;2;0;"might_be";"possible";11041;"possible";"might_be possible";"high"
1021;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738573999;1;22;2;2;"might_be";"possible";19049;"possible";"might_be possible";"high"
1022;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738619275;2;107;10;7;"is_certainly";"likely";45272;"likely";"is_certainly likely";"none"
1023;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738637162;3;102;10;2;"is_probably";"unlikely";17882;"unlikely";"is_probably unlikely";"none"
1024;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738648829;4;41;4;1;"might_be";"possible";11663;"possible";"might_be possible";"high"
1025;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738657653;5;108;10;8;"is";"likely";8819;"likely";"is likely";"none"
1026;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738688744;6;88;8;8;"is";"probable";31088;"likely";"is likely";"low"
1027;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738701972;7;43;4;3;"might_be";"likely";13224;"likely";"might_be likely";"high"
1028;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738712550;8;20;2;0;"might_be";"unlikely";10575;"unlikely";"might_be unlikely";"high"
1029;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738724304;9;82;8;2;"might_be";"unlikely";11750;"unlikely";"might_be unlikely";"low"
1030;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738737965;10;42;4;2;"is_probably";"possible";13654;"possible";"is_probably possible";"high"
1031;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738762204;11;105;10;5;"is";"possible";24236;"possible";"is possible";"none"
1032;"cd627821edac6d3a8cddc7702dcb0ef3d6a5e6400ecceb16d3030f3e45b2ef38";1455738782512;12;86;8;6;"might_be";"likely";20305;"likely";"might_be likely";"low"
1033;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263385481;1;20;2;0;"might_be";"possible";10669;"possible";"might_be possible";"high"
1034;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263400771;2;107;10;7;"might_be";"likely";15288;"likely";"might_be likely";"none"
1035;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263413929;3;103;10;3;"is";"unlikely";13156;"unlikely";"is unlikely";"none"
1036;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263421457;4;22;2;2;"might_be";"possible";7526;"possible";"might_be possible";"high"
1037;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263432913;5;41;4;1;"is_probably";"unlikely";11455;"unlikely";"is_probably unlikely";"high"
1038;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263441129;6;80;8;0;"is";"unlikely";8215;"unlikely";"is unlikely";"low"
1039;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263448049;7;84;8;4;"might_be";"possible";6919;"possible";"might_be possible";"low"
1040;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263454889;8;105;10;5;"might_be";"possible";6839;"possible";"might_be possible";"none"
1041;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263461528;9;86;8;6;"might_be";"likely";6637;"likely";"might_be likely";"low"
1042;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263470338;10;82;8;2;"might_be";"unlikely";8808;"unlikely";"might_be unlikely";"low"
1043;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263476838;11;43;4;3;"is_probably";"possible";6499;"possible";"is_probably possible";"high"
1044;"959cb7653b22887fb4e9c100bafb946fc12e1ab997c7f799e0afdd1969a3f13c";1456263482350;12;88;8;8;"is_certainly";"likely";5510;"likely";"is_certainly likely";"low"
1045;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260139432;1;20;2;0;"is";"possible";15002;"possible";"is possible";"high"
1046;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260150980;2;107;10;7;"is_probably";"likely";11545;"likely";"is_probably likely";"none"
1047;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260164102;3;22;2;2;"is";"possible";13114;"possible";"is possible";"high"
1048;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260172362;4;41;4;1;"might_be";"possible";8257;"possible";"might_be possible";"high"
1049;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260178897;5;88;8;8;"might_be";"likely";6532;"likely";"might_be likely";"low"
1050;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260190031;6;82;8;2;"is";"unlikely";11132;"unlikely";"is unlikely";"low"
1051;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260196491;7;86;8;6;"is_probably";"likely";6457;"likely";"is_probably likely";"low"
1052;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260209603;8;103;10;3;"is";"unlikely";13109;"unlikely";"is unlikely";"none"
1053;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260219265;9;105;10;5;"is";"possible";9660;"possible";"is possible";"none"
1054;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260227141;10;102;10;2;"is";"unlikely";7873;"unlikely";"is unlikely";"none"
1055;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260743520;11;84;8;4;"might_be";"possible";516376;"possible";"might_be possible";"low"
1056;"13a997c61547d25221ac7bd86c46283a99ec3277e6c719707ca7dd3972724744";1456260750248;12;108;10;8;"is_certainly";"possible";6713;"possible";"is_certainly possible";"none"
1057;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170188096;1;82;8;2;"is_certainly";"probable";13565;"likely";"is_certainly likely";"low"
1058;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170198281;2;86;8;6;"is_certainly";"unlikely";10176;"unlikely";"is_certainly unlikely";"low"
1059;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170206097;3;41;4;1;"might_be";"possible";7809;"possible";"might_be possible";"high"
1060;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170218958;4;105;10;5;"is";"unlikely";12852;"unlikely";"is unlikely";"none"
1061;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170224209;5;80;8;0;"is_certainly";"probable";5243;"likely";"is_certainly likely";"low"
1062;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170229072;6;107;10;7;"might_be";"unlikely";4854;"unlikely";"might_be unlikely";"none"
1063;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170233462;7;20;2;0;"is";"possible";4380;"possible";"is possible";"high"
1064;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170240828;8;42;4;2;"might_be";"possible";7358;"possible";"might_be possible";"high"
1065;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170244270;9;22;2;2;"is";"unlikely";3434;"unlikely";"is unlikely";"high"
1066;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170249379;10;108;10;8;"is_certainly";"unlikely";5099;"unlikely";"is_certainly unlikely";"none"
1067;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170258798;11;43;4;3;"is_probably";"possible";9411;"possible";"is_probably possible";"high"
1068;"52f02d369db2f1b01ef8bdfb9275d8a51d5fd63be78f8e74ef1f2257135c64ab";1456170263686;12;102;10;2;"is_certainly";"likely";4880;"likely";"is_certainly likely";"none"
1069;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722224545;1;80;8;0;"is_certainly";"unlikely";14928;"unlikely";"is_certainly unlikely";"low"
1070;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722233768;2;22;2;2;"is_probably";"possible";9220;"possible";"is_probably possible";"high"
1071;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722246232;3;20;2;0;"is_probably";"unlikely";12462;"unlikely";"is_probably unlikely";"high"
1072;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722255534;4;42;4;2;"is_probably";"possible";9300;"possible";"is_probably possible";"high"
1073;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722282085;5;103;10;3;"is";"unlikely";26549;"unlikely";"is unlikely";"none"
1074;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722289116;6;84;8;4;"is";"possible";7026;"possible";"is possible";"low"
1075;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722309587;7;108;10;8;"might_be";"likely";20469;"likely";"might_be likely";"none"
1076;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722315962;8;41;4;1;"is";"unlikely";6373;"unlikely";"is unlikely";"high"
1077;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722323370;9;88;8;8;"is_certainly";"probable";7406;"likely";"is_certainly likely";"low"
1078;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722330332;10;43;4;3;"is";"possible";6960;"possible";"is possible";"high"
1079;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722347977;11;105;10;5;"is";"probable";17640;"likely";"is likely";"none"
1080;"5b664c12de7083720720093ce3b19359a73b5e97fc9f4ffd1e72ed8cda7aa0bf";1455722357076;12;107;10;7;"is";"probable";9096;"likely";"is likely";"none"
1081;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173198593;1;86;8;6;"is";"likely";25627;"likely";"is likely";"low"
1082;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173215795;2;82;8;2;"is_probably";"unlikely";17199;"unlikely";"is_probably unlikely";"low"
1083;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173378865;3;107;10;7;"is_probably";"likely";163067;"likely";"is_probably likely";"none"
1084;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173422186;4;84;8;4;"is";"probable";43317;"likely";"is likely";"low"
1085;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173429337;5;105;10;5;"is";"probable";7145;"likely";"is likely";"none"
1086;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173476344;6;108;10;8;"is_certainly";"likely";47005;"likely";"is_certainly likely";"none"
1087;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173486721;7;20;2;0;"is_certainly";"unlikely";10373;"unlikely";"is_certainly unlikely";"high"
1088;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173495043;8;80;8;0;"is_certainly";"unlikely";8319;"unlikely";"is_certainly unlikely";"low"
1089;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173500383;9;42;4;2;"is";"probable";5336;"likely";"is likely";"high"
1090;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173506757;10;88;8;8;"is_certainly";"likely";6371;"likely";"is_certainly likely";"low"
1091;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173517061;11;103;10;3;"is_probably";"unlikely";10300;"unlikely";"is_probably unlikely";"none"
1092;"88c16a176b675c79a0b4fc7e6f85caa39ae9f68abf32912d77dff05755a674f4";1456173630437;12;22;2;2;"is_probably";"unlikely";113372;"unlikely";"is_probably unlikely";"high"
1093;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169510366;1;88;8;8;"is_probably";"likely";17441;"likely";"is_probably likely";"low"
1094;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169526242;2;43;4;3;"might_be";"possible";15874;"possible";"might_be possible";"high"
1095;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169537962;3;102;10;2;"is";"unlikely";11719;"unlikely";"is unlikely";"none"
1096;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169552534;4;107;10;7;"is_certainly";"likely";14571;"likely";"is_certainly likely";"none"
1097;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169569918;5;22;2;2;"is_probably";"possible";17383;"possible";"is_probably possible";"high"
1098;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169580378;6;84;8;4;"is_probably";"probable";10459;"likely";"is_probably likely";"low"
1099;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169589935;7;42;4;2;"is_probably";"possible";9556;"possible";"is_probably possible";"high"
1100;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169598440;8;86;8;6;"might_be";"possible";8503;"possible";"might_be possible";"low"
1101;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169604801;9;41;4;1;"is";"unlikely";6358;"unlikely";"is unlikely";"high"
1102;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169625492;10;82;8;2;"is";"unlikely";20691;"unlikely";"is unlikely";"low"
1103;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169640672;11;103;10;3;"is";"unlikely";15179;"unlikely";"is unlikely";"none"
1104;"66dc2967164e23262e3e20ae14f3781a257d61dd6010751a11255782c6163b07";1456169648813;12;108;10;8;"is_certainly";"likely";8140;"likely";"is_certainly likely";"none"
1105;"5ef663268f7e74348f18ecac21a97b416683011c6b6ebb91d39dff5051de102a";1456346849391;1;103;10;3;"is";"unlikely";23174;"unlikely";"is unlikely";"none"
